Time,Wholesale price corrected,group,tariff,Kosten_Stufen,Kosten_Dynamic
2023-03-10 18:00:00,34.296276,winter weekday,32.09,0.2230255000001985,0.2383591182002121
2023-03-10 19:00:00,34.101354,winter weekday,32.09,0.1909354999997899,0.2029030562997767
2023-03-10 20:00:00,31.788529500000006,winter weekday,32.09,0.24420490000013545,0.2419107094951342
2023-03-10 21:00:00,30.982602000000004,winter weekday,32.09,0.2817501999999043,0.2720272455599076
2023-03-10 22:00:00,29.90678250000001,winter weekday,32.09,0.2262344999999767,0.2108428166249783
2023-03-10 23:00:00,28.3124205,winter weekday,26.91,0.15338699999992167,0.16138079684991763
2023-03-11 00:00:00,26.142039000000004,winter weekend,27.88,0.18595960000010345,0.17436740013009705
2023-03-11 01:00:00,26.253244500000005,winter weekend,27.88,0.20185120000004464,0.19007349018004205
2023-03-11 02:00:00,26.499396000000004,winter weekend,27.88,0.22443400000008115,0.21332013780007716
2023-03-11 03:00:00,27.666429000000004,winter weekend,27.88,0.18846879999985394,0.18702506003985508
2023-03-11 04:00:00,28.347406500000005,winter weekend,27.88,0.21690640000006897,0.22054282257007018
2023-03-11 05:00:00,29.385741000000003,winter weekend,27.88,0.1700679999999087,0.17925302009990382
2023-03-11 06:00:00,30.392838,winter weekend,27.88,0.04739600000002028,0.051667824600022116
2023-03-11 07:00:00,31.123795500000003,winter weekend,33.58,0.0,0.0
2023-03-11 08:00:00,31.613599500000003,winter weekend,33.58,0.0,0.0
2023-03-11 09:00:00,30.658981500000003,winter weekend,27.88,0.0,0.0
2023-03-11 10:00:00,29.089609500000005,winter weekend,27.88,0.0,0.0
2023-03-11 11:00:00,27.60770250000001,winter weekend,27.88,0.028158800000158225,0.027883779525156693
2023-03-11 12:00:00,27.196617000000007,winter weekend,27.88,0.0,0.0
2023-03-11 13:00:00,24.865050000000004,winter weekend,27.88,0.0,0.0
2023-03-11 14:00:00,24.912531000000005,winter weekend,27.88,0.019237199999862058,0.017189646389876745
2023-03-11 15:00:00,27.6926685,winter weekend,27.88,0.04209879999995537,0.04181592943495567
2023-03-11 16:00:00,30.017988000000003,winter weekend,27.88,0.554533200000136,0.5970577813201464
2023-03-11 17:00:00,33.61404900000001,winter weekend,33.58,0.1967787999997752,0.19697832713977506
2023-03-11 18:00:00,35.485800000000005,winter weekend,33.58,0.26125240000008304,0.27607952400008784
2023-03-11 19:00:00,34.439968500000006,winter weekend,33.58,0.20383059999999023,0.20905060879499002
2023-03-11 20:00:00,33.80897100000001,winter weekend,33.58,0.18099619999991937,0.18223035368991888
2023-03-11 21:00:00,32.357052,winter weekend,33.58,0.2270008000001295,0.21873367152012482
2023-03-11 22:00:00,32.432022,winter weekend,33.58,0.21726259999997802,0.20983518233997878
2023-03-11 23:00:00,30.92637450000001,winter weekend,33.58,0.22263540000015636,0.2050418629351441
2023-03-12 00:00:00,32.48824950000001,winter weekend,33.58,0.232037799999934,0.22449380404493624
2023-03-12 01:00:00,30.010491000000005,winter weekend,27.88,0.1709044000000791,0.1839643098300852
2023-03-12 02:00:00,30.010491000000005,winter weekend,27.88,0.23697999999984784,0.2550891734998363
2023-03-12 03:00:00,28.667278500000005,winter weekend,27.88,0.18149879999995538,0.18662398303495414
2023-03-12 04:00:00,28.839709500000005,winter weekend,27.88,0.1867960000000203,0.19322605365002102
2023-03-12 05:00:00,28.873446000000005,winter weekend,27.88,0.12964200000004059,0.13426152390004203
2023-03-12 06:00:00,28.714759500000003,winter weekend,27.88,0.057153999999979714,0.058865256974979116
2023-03-12 07:00:00,28.49484750000001,winter weekend,27.88,0.0,0.0
2023-03-12 08:00:00,28.6472865,winter weekend,27.88,0.0,0.0
2023-03-12 09:00:00,29.110851000000004,winter weekend,27.88,0.0,0.0
2023-03-12 10:00:00,28.863450000000007,winter weekend,27.88,0.0,0.0
2023-03-12 11:00:00,28.337410500000004,winter weekend,27.88,0.0,0.0
2023-03-12 12:00:00,27.414030000000007,winter weekend,27.88,0.0,0.0
2023-03-12 13:00:00,25.984602,winter weekend,27.88,0.0,0.0
